row_id,tweet_id,text,raw_content,date,post_type,language,like_count,retweet_count,reply_count,retweeted_tweet,quoted_tweet,in_reply_to_screen_name,hashtags,mentioned_users,user,user_id,url,dataset_split,sampled_at
103,1801041112758382742,@Truf_pfk @theliamnissan Your guy has 34 felony convictions. YOU support a criminal. Hunter Biden isn’t the one running for office.,@Truf_pfk @theliamnissan Your guy has 34 felony convictions. YOU support a criminal. Hunter Biden isn’t the one running for office.,2024-06-12,reply,en,0,0,0,False,False,Truf_pfk,[],[],"""{'id': 4885237752, 'id_str': '4885237752', 'url': 'https://twitter.com/Steph', 'username': 'Steph', 'rawDescription': 'Nothing to see here. These are not the droids you are looking for.', 'created': datetime.datetime(2016, 2, 9, 23, 51, 12, tzinfo=datetime.timezone.utc), 'followersCount': 672, 'friendsCount': 529, 'statusesCount': 22594, 'favouritesCount': 32031, 'listedCount': 0, 'mediaCount': 1570, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1789413296396742657/dzPGP2in_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/StephRosenstein/status/1801041112758382742,,2026-02-15 17:25:41.192625
104,1801040192502944110,"MAGA will end up in the dustbin of history within the next few election cycles.

MAGA candidates lose…that’s what they do. https://t.co/JReb0Yqeaf","MAGA will end up in the dustbin of history within the next few election cycles.

MAGA candidates lose…that’s what they do. https://t.co/JReb0Yqeaf",2024-06-12,reply,en,7,1,0,False,True,,[],[],"""{'id': 1599405797301256193, 'id_str': '1599405797301256193', 'url': 'https://twitter.com/Kyle Sweetser', 'username': 'Kyle Sweetser', 'rawDescription': 'Centrist, #ReaganCaucus, @ALReagancaucus', 'created': datetime.datetime(2022, 12, 4, 14, 10, 43, tzinfo=datetime.timezone.utc), 'followersCount': 18706, 'friendsCount': 2997, 'statusesCount': 20347, 'favouritesCount': 40234, 'listedCount': 315, 'mediaCount': 2769, 'location': 'Mobile, AL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1710319662200672256/632oT6do_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/sweetser_kyle/status/1801040192502944110,,2026-02-15 17:25:41.192625
105,1801040576659218592,"According to the polling, Biden's actually doing just great among the kinds of voters who would vote in a special election https://t.co/j22jblCQnU","According to the polling, Biden's actually doing just great among the kinds of voters who would vote in a special election https://t.co/j22jblCQnU",2024-06-12,reply,en,76,6,5,False,True,,[],[],"""{'id': 1033294608271257600, 'id_str': '1033294608271257600', 'url': 'https://twitter.com/Washington Primary Evangelist #BlorthCarolina \ud83c\udf09', 'username': 'Washington Primary Evangelist #BlorthCarolina \ud83c\udf09', 'rawDescription': 'Infamous anti-crosstab polemicist. Principled poll skeptic. NYT/Siena disrespecter. Neither party is (currently) naturally advantaged by high turnout. He/him', 'created': datetime.datetime(2018, 8, 25, 10, 6, 47, tzinfo=datetime.timezone.utc), 'followersCount': 6625, 'friendsCount': 582, 'statusesCount': 54836, 'favouritesCount': 191553, 'listedCount': 96, 'mediaCount': 7509, 'location': 'The Context \ud83e\udd65\ud83c\udf34', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1827006394547204096/s-tAPq8m_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/schlagteslinks/status/1801040576659218592,,2026-02-15 17:25:41.192625
106,1801040928075100249,"every time i see her pop up in my feed again i've almost forgotten about her and end up being like ""is that that most dehydrated conservative lady?""","every time i see her pop up in my feed again i've almost forgotten about her and end up being like ""is that that most dehydrated conservative lady?""",2024-06-12,reply,en,0,0,0,False,False,a_luffa,[],[],"""{'id': 2450685246, 'id_str': '2450685246', 'url': 'https://twitter.com/Legendary Shower', 'username': 'Legendary Shower', 'rawDescription': 'the body wash appreciator', 'created': datetime.datetime(2014, 4, 18, 2, 7, 50, tzinfo=datetime.timezone.utc), 'followersCount': 469, 'friendsCount': 745, 'statusesCount': 57667, 'favouritesCount': 348329, 'listedCount': 10, 'mediaCount': 3413, 'location': 'Washington, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1766297181290733568/vzIEBQnF_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/a_luffa/status/1801040928075100249,,2026-02-15 17:25:41.192625
107,1801039866043732331,"Hey everyone, the American media that ""Dismissed"" the #HunterBidenTrial and conviction just post a 25 paragraph article about Clarence Thomas' Great Nephew for drugs and guns.

@BusinessInsider should change their name to #DemocratInsider

https://t.co/nZeV0Xrc86","Hey everyone, the American media that ""Dismissed"" the #HunterBidenTrial and conviction just post a 25 paragraph article about Clarence Thomas' Great Nephew for drugs and guns.

@BusinessInsider should change their name to #DemocratInsider

https://t.co/nZeV0Xrc86",2024-06-12,reply,en,0,0,0,False,False,,[],[],"""{'id': 1533868665325490176, 'id_str': '1533868665325490176', 'url': 'https://twitter.com/SoCal MAGA Dude', 'username': 'SoCal MAGA Dude', 'rawDescription': 'Conservative since the Jimmy Carter disaster.  Waiting for November, 2024.', 'created': datetime.datetime(2022, 6, 6, 17, 49, 45, tzinfo=datetime.timezone.utc), 'followersCount': 386, 'friendsCount': 343, 'statusesCount': 2713, 'favouritesCount': 17, 'listedCount': 0, 'mediaCount': 911, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1576098500189618176/rZBXoFf7_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/JohnDeGennaro62/status/1801039866043732331,,2026-02-15 17:25:41.192625
108,1801041463716823396,@LeighBelle45 Yes lmao,@LeighBelle45 Yes lmao,2024-06-12,reply,en,0,0,0,False,False,LeighBelle45,[],[],"""{'id': 4861982862, 'id_str': '4861982862', 'url': 'https://twitter.com/MAGA Elvis \ud83c\uddfa\ud83c\uddf8', 'username': 'MAGA Elvis \ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'Singer of Songs, Weightlifter, Trump/MAGA 2024\ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2016, 2, 5, 2, 20, 26, tzinfo=datetime.timezone.utc), 'followersCount': 16353, 'friendsCount': 1876, 'statusesCount': 115181, 'favouritesCount': 75033, 'listedCount': 59, 'mediaCount': 28782, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1740901960620892160/XALRyPxP_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/BenStanton77/status/1801041463716823396,,2026-02-15 17:25:41.192625
109,1801041702905577832,"@AZMjRG @DocNetyoutube Because the MSM doesn’t report that the top crime cities aren’t reporting their crimes, or that the DOJ made reporting crimes voluntary, and yes, they think we’re as stupid as Biden voters.","@AZMjRG @DocNetyoutube Because the MSM doesn’t report that the top crime cities aren’t reporting their crimes, or that the DOJ made reporting crimes voluntary, and yes, they think we’re as stupid as Biden voters.",2024-06-12,reply,en,1,0,0,False,False,AZMjRG,[],[],"""{'id': 1756177343784300544, 'id_str': '1756177343784300544', 'url': 'https://twitter.com/Mark Kwiatkowski', 'username': 'Mark Kwiatkowski', 'rawDescription': 'OK Boomer, Trump supporter. America first, period. Husband and father. Unsolicited DM= BLOCK', 'created': datetime.datetime(2024, 2, 10, 4, 45, 35, tzinfo=datetime.timezone.utc), 'followersCount': 1486, 'friendsCount': 1471, 'statusesCount': 2251, 'favouritesCount': 15563, 'listedCount': 0, 'mediaCount': 66, 'location': 'Apache Junction, AZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1794377009159864320/I08ZzRwd_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/markmk1961/status/1801041702905577832,,2026-02-15 17:25:41.192625
110,1801040158403285394,"Zionist POS. 
Just like Biden and RFKjr.","Zionist POS. 
Just like Biden and RFKjr.",2024-06-12,reply,en,0,0,0,False,True,,[],[],"""{'id': 965317442921816070, 'id_str': '965317442921816070', 'url': 'https://twitter.com/Sunday', 'username': 'Sunday', 'rawDescription': '', 'created': datetime.datetime(2018, 2, 18, 20, 9, 47, tzinfo=datetime.timezone.utc), 'followersCount': 446, 'friendsCount': 1813, 'statusesCount': 22058, 'favouritesCount': 30502, 'listedCount': 2, 'mediaCount': 291, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/StanettaFish/status/1801040158403285394,,2026-02-15 17:25:41.192625
111,1801038872031150497,@KingTruckle You are kooky.,@KingTruckle You are kooky.,2024-06-12,reply,en,0,0,1,False,False,KingTruckle,[],[],"""{'id': 850633633, 'id_str': '850633633', 'url': \""https://twitter.com/Let's turn the page!\"", 'username': \""Let's turn the page!\"", 'rawDescription': \""I'd rather slam my hand in my car door than vote Republican.\"", 'created': datetime.datetime(2012, 9, 28, 7, 22, 13, tzinfo=datetime.timezone.utc), 'followersCount': 34515, 'friendsCount': 18482, 'statusesCount': 185524, 'favouritesCount': 191628, 'listedCount': 213, 'mediaCount': 13681, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1830705345242517504/fb4KYe4h_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/DPJ1369/status/1801038872031150497,,2026-02-15 17:25:41.192625
112,1801041274390134867,@RickyDoggin Racist loser,@RickyDoggin Racist loser,2024-06-12,reply,en,0,0,0,False,False,RickyDoggin,[],[],"""{'id': 466858371, 'id_str': '466858371', 'url': 'https://twitter.com/Jen \ud83c\uddfa\ud83c\uddf8\u271d\ufe0f\ud83d\ude01 IFBAP! MAGA', 'username': 'Jen \ud83c\uddfa\ud83c\uddf8\u271d\ufe0f\ud83d\ude01 IFBAP! MAGA', 'rawDescription': 'Life, Liberty and the Pursuit of Happiness.\\nDemand Transparency and Follow the Money!  \u2764 God, nature, animals & laughter \ud83d\ude01', 'created': datetime.datetime(2012, 1, 17, 21, 32, 27, tzinfo=datetime.timezone.utc), 'followersCount': 6127, 'friendsCount': 6153, 'statusesCount': 16925, 'favouritesCount': 147279, 'listedCount': 1, 'mediaCount': 1519, 'location': 'Somewhere Awesome', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1642558959247855616/FtlFdeDh_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/Jennimalek/status/1801041274390134867,,2026-02-15 17:25:41.192625
113,1801038947075670396,"@AreOhEssEyeEe ...back seat spent months recovering in hospital.  The police were called to the accident and they interviewed the woman that was driving the second car.  When Joe Biden arrived, he neglected to tell the police that he knew the woman, and was having an affair with her...","@AreOhEssEyeEe ...back seat spent months recovering in hospital.  The police were called to the accident and they interviewed the woman that was driving the second car.  When Joe Biden arrived, he neglected to tell the police that he knew the woman, and was having an affair with her...",2024-06-12,reply,en,1,1,1,False,False,CrazySpartaCat,[],[],"""{'id': 1387213434962522113, 'id_str': '1387213434962522113', 'url': 'https://twitter.com/Michelle', 'username': 'Michelle', 'rawDescription': 'Warrior for truth and justice!\\n\\n\""If you don\\'t stand for something, you\\'ll fall for anything.\""', 'created': datetime.datetime(2021, 4, 28, 1, 14, 50, tzinfo=datetime.timezone.utc), 'followersCount': 625, 'friendsCount': 550, 'statusesCount': 10961, 'favouritesCount': 27211, 'listedCount': 2, 'mediaCount': 2089, 'location': 'Ontario, Canada', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1387214592615534595/RK9KKIu8_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/CrazySpartaCat/status/1801038947075670396,,2026-02-15 17:25:41.192625
114,1801039783839375658,@CollinRugg Yet the #GOP and its own members won’t uphold the law.,@CollinRugg Yet the #GOP and its own members won’t uphold the law.,2024-06-12,reply,en,1,0,0,False,False,CollinRugg,[],[],"""{'id': 383662578, 'id_str': '383662578', 'url': 'https://twitter.com/Taylor', 'username': 'Taylor', 'rawDescription': 'Veritas lux mea. OSINT believer and against those who seek injustice in this world.', 'created': datetime.datetime(2011, 10, 2, 8, 41, 13, tzinfo=datetime.timezone.utc), 'followersCount': 614, 'friendsCount': 349, 'statusesCount': 40242, 'favouritesCount': 265292, 'listedCount': 14, 'mediaCount': 8330, 'location': 'Paris, France', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1046388425438298113/6AoUPmTn_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/TaylorIndiana/status/1801039783839375658,,2026-02-15 17:25:41.192625
115,1801041281654624413,"@JenRodbowers @jimstewartson Fine. Use the same arguments as MAGA, if you want to be in that company.","@JenRodbowers @jimstewartson Fine. Use the same arguments as MAGA, if you want to be in that company.",2024-06-12,reply,en,0,0,0,False,False,JenRodbowers,[],[],"""{'id': 117888942, 'id_str': '117888942', 'url': 'https://twitter.com/PittSimpleton', 'username': 'PittSimpleton', 'rawDescription': '', 'created': datetime.datetime(2010, 2, 26, 23, 25, 14, tzinfo=datetime.timezone.utc), 'followersCount': 633, 'friendsCount': 197, 'statusesCount': 38796, 'favouritesCount': 34221, 'listedCount': 6, 'mediaCount': 1134, 'location': 'Pittsburgh, PA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1337237252477497344/pqE2lcmP_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/PittSimple10/status/1801041281654624413,,2026-02-15 17:25:41.192625
116,1801039704558534946,"Supreme Court Won’t Consider Challenge to Biden’s Order on Elections Until Sept. 30 https://t.co/GlQeZubpSK via @epochtimes    If  you can't get your a.. out  and register to vote, THEN don't vote.  The taxpayer should NOT be covering the cost of getting lazy people out the vote!","Supreme Court Won’t Consider Challenge to Biden’s Order on Elections Until Sept. 30 https://t.co/GlQeZubpSK via @epochtimes    If  you can't get your a.. out  and register to vote, THEN don't vote.  The taxpayer should NOT be covering the cost of getting lazy people out the vote!",2024-06-12,reply,en,0,0,0,False,False,,[],[],"""{'id': 1520129534825226241, 'id_str': '1520129534825226241', 'url': 'https://twitter.com/Bren', 'username': 'Bren', 'rawDescription': 'Common Sense!!', 'created': datetime.datetime(2022, 4, 29, 19, 55, 11, tzinfo=datetime.timezone.utc), 'followersCount': 108, 'friendsCount': 58, 'statusesCount': 2145, 'favouritesCount': 741, 'listedCount': 0, 'mediaCount': 1, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/arnolbg1/status/1801039704558534946,,2026-02-15 17:25:41.192625
117,1801041792923578484,"@lukepbeasley I cant imagine anyone actually feels this way. As much as you hate Donald trump, you don’t believe this. Brainwashed, complicit (black mail or money), or just have no clue whats going in and just want to fit in somewhere. There are no other options","@lukepbeasley I cant imagine anyone actually feels this way. As much as you hate Donald trump, you don’t believe this. Brainwashed, complicit (black mail or money), or just have no clue whats going in and just want to fit in somewhere. There are no other options",2024-06-12,reply,en,1,0,0,False,False,lukepbeasley,[],[],"""{'id': 942869257108455424, 'id_str': '942869257108455424', 'url': 'https://twitter.com/B. G. Dalena', 'username': 'B. G. Dalena', 'rawDescription': 'Therapist. Philosophy, Epistemology, Politics, Neuroscience, Golf, Art, Sports, and a relentless pursuit of the truth.', 'created': datetime.datetime(2017, 12, 18, 21, 28, 43, tzinfo=datetime.timezone.utc), 'followersCount': 152, 'friendsCount': 246, 'statusesCount': 390, 'favouritesCount': 19, 'listedCount': 0, 'mediaCount': 1, 'location': 'San Diego, CA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1613647617594130432/h3jM9GzR_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/orgneyezedchaos/status/1801041792923578484,,2026-02-15 17:25:41.192625
